Jin tian ye shi hao tian qi,今天也是好天气,今天也是好天气,1
He wan le zhe bei jia xiang de jiu,和完了这辈家乡的就,喝完了这杯家乡的酒,0.666667
wang luo lian jie zhong duan,网络连接种短,网络连接中断,0.666667
Zhe zhou liu xi yun hui,者周六席运会,这周六系运会,0.666667
Qi lai ji han jiao po de nu li,起来极寒交迫的努力,起来饥寒交迫的奴隶,0.666667
xian zai jiu cha yi ju,现在就差异巨,现在就差一句,0.666667
wo da zuo ye zhen de xie wan le,我大作业真的亵玩乐,我大作业真的写完了,0.666667
lao si ji dai dai wo,老司机代代我,老司机带带我,0.666667
Shi er hao wan jia shi yu yan jia,十二号万家食欲言家,十二号玩家是预言家,0.666667
Yi ren wo yin jiu zui,疑人喔饮酒醉,一人我饮酒醉,0.666667
Yang guo he xiao long nv,央国和小龙女,杨过和小龙女,0.666667
Wo xuan wu hao ji shi,我选五号及时,我选五号技师,0.666667
dan yuan ta yong du bu bei gai bian,但愿他拥堵不被改变,但愿它永都不被改变,0.666667
xu duo meng xiang zong bian zhi tai mei,许多梦想总编制钛媒,许多梦想总编织太美,0.666667
ying jie mei hao ming tian,应届美好明天,迎接美好明天,0.666667
mao si cai gang kai shi,茅斯才刚开始,貌似才刚开始,0.666667
Qing qing kuai can he qing qing pi sa ni geng xi huan na ge,轻轻快餐和亲情披萨尼更喜欢哪个,青青快餐和青青披萨你更喜欢哪个,0.666667
Fa chang zai,发长在,发常在,0.666667
ni jin guan fen lei zhe shi ju hua fen dui le suan wo shu,你尽管分类这是聚划分队了算我熟,你尽管分类这十句话分对了算我输,0.666667
lin ze xu you yi ju ming yan ya,林则须有一句名演亚,林则徐有一句名言呀,0.666667
wo de zhuo shang you yi fu jian zhi,我的桌上有一苻坚之,我的桌上有一幅剪纸,0.666667
dian liang shu zi ren sheng,电量数字人生,点亮数字人生,0.666667
sheng ming chun shu ou ran,声明纯属偶然,生命纯属偶然,0.666667
Shi wo men you li you ba zuo meng de xi la ren kan cheng xu duo de he ma,是我们有力有把做梦的希拉人堪称许多的褐马,使我们有理由把做梦的希腊人看成许多的荷马,0.65
wo da da de ma ti sheng shi ge mei li de cuo wu,我哒哒的妈提升是个美丽的错误,我达达的马蹄声是个美丽的错误,0.642857
Wo cong wei jian guo you ru ci hou yan wu chi zhi ren,我从未见过犹如此后延误嗤之人,我从未见过有如此厚颜无耻之人,0.642857
juan ji shen jing wang luo yong yu yi liao ying xiang shi bie,圈跻身经网络用于医疗瘿相识别,卷积神经网络用于医疗影像识别,0.642857
Wo da wan xia mian de zhong wen hou ni da yi ge ha,我大弯下面的重问候你打一个哈,我打完下面的中文后你打一个哈,0.642857
zheng ming ji fen yu ji xian jiao huan shun xu,证明齑粉与蓟县交换顺序,证明积分与极限交换顺序,0.636364
Zhong yu lai le ge you qian tu de jia huo,中雨来了各有前途的家和,终于来了个有前途的家伙,0.636364
na wei shen me zhe me zao jiu ti chu le,那位参麽这麽早就提出了,那为什么这么早就提出了,0.636364
Na xie sui yue wo men yi ding hui ji de,那些虽说我们一定会期的,那些岁月我们一定会记得,0.636364
you xie hua dao po yi ban hu you chen mo,有些话到破一舨和有沉默,有些话道破一半忽又沉默,0.636364
jin tian you ji shi wan tong xue chi dao le,今天尤其是湾同学迟到了,今天有几十万同学迟到了,0.636364
Jie wo sheng meng yu mang zhuang bu wen ming tian,解我省盟与莽撞不文明天,借我生猛与莽撞不问明天,0.636364
bai yang zuo shi yi ge ke ai de xing zuo,白洋作是一个可爱的性作,白羊座是一个可爱的星座,0.636364
jing shen de zao shuai he ge xing de xiao wang,精神的灶率和个性的小王,精神的早衰和个性的消亡,0.636364
Ming tian lai zhen jing bu shang ban,明天籁震惊不上半,明天来震惊部上班,0.625
Ni men cheng li ren zhen hui wan,你们成立认真会玩,你们城里人真会玩,0.625
Sheng ming yu zhou ji yi qie de zhong ji da an shi si shi er,生命与周期一切的终极大安市四十二,生命宇宙及一切的终极答案是四十二,0.625
zen mo neng gou ting zhi bu qian,怎没能够停止步前,怎么能够停滞不前,0.625
qing dian ji xia mian de lian jie,清点击下面的廉洁,请点击下面的链接,0.625
ni hui wan zhe wo de yi xiu,你会玩着我的挹秀,你会挽着我的衣袖,0.625
An sha shi zi ran de gui ze,安沙市自然的规则,暗杀是自然的规则,0.625
Shang mian de na shou guo ji ge,上面的拿手国际合,上面的那首国际歌,0.625
jiu shen jie de pu bian cun zai,就谂接的普遍存在,酒神节的普遍存在,0.625
bei hai gong yuan nan zhen hao wan,被害公园难真好玩,北海公园南真好玩,0.625
bu ru kan ta qi ma gui lai,不如看他起码归来,不如看她骑马归来,0.625
ta zhu yao de de xing he shi ye zhi zai chi he he shui mian,他主要的地性和事业旨在吃喝喝水面,他主要的德行和事业只在吃喝和睡眠,0.625
wo men jian guo tai shao shi mian,我们建国太少市面,我们见过太少世面,0.625
Ming ming jiu ta bi jiao nan guo,命名就獭比较难过,明明就他比较难过,0.625
Wei he que zhu dong ba shou gou,为何确主动把收购,为何却主动把手勾,0.625
Wang bu chuan zhe ai mei de yan,往不穿着暧昧的研,望不穿这暧昧的眼,0.625
Wo xi huan bei da de xue mei,我喜欢被大的雪梅,我喜欢北大的学妹,0.625
Wo jia qi yao qv hang zhou wan,我家企要去杭州晚,我假期要去杭州玩,0.625
Ru guo qi ji you yan se na yi ding shi cheng se,如果其既有阏塞纳一定是橙色,如果奇迹有颜色那一定是橙色,0.615385
qia si na duo lian hua bu sheng liang feng de jiao xiu,卡斯纳多莲花不乘凉风的娇羞,恰似那朵莲花不胜凉风的娇羞,0.615385
ren yu ren zhi jian jiu shi yao hu xiang shang hai a,人与人之间就是要和向上海阿,人与人之间就是要互相伤害啊,0.615385
ke ce han shu de you xian ke jia xing,可测寒暑的有限可恝行,可测函数的有限可加性,0.6
You zai tou lan ma,有在偷懒妈,又在偷懒吗,0.6
Zhi dao ni de xi wang xi mie wei zhi,知道你的希望熄灭遗址,直到你的希望熄灭为止,0.6
You zai tou lan ma,有在偷懒妈,又在偷懒吗,0.6
Zhi dao ni de xi wang xi mie wei zhi,知道你的希望熄灭遗址,直到你的希望熄灭为止,0.6
hao xiang fang jia a,好想方铗啊,好想放假啊,0.6
wu shi re chen ai,务实惹尘埃,勿使惹尘埃,0.6
ou shi long tou wang,区石龙头望,偶失龙头望,0.6
Jin wan bu ao ye,近万不熬夜,今晚不熬夜,0.6
Que yi xing lan shan,却一行阑珊,却意兴阑珊,0.6
Bi jing yi sheng hen duan shao you yuan man,毕竟医生很煅烧友圆满,毕竟一生很短少有圆满,0.6
Zuo wei meng he zui,作为盟和最,作为梦和醉,0.6
zhi pu er you mei,质朴而又没,质朴而优美,0.6
shi ge yu xiao shuo,适合与小说,诗歌与小说,0.6
wo shi ge zha zha,我是个喳喳,我是个渣渣,0.6
shou dao qing hui da,受到亲回答,收到请回答,0.6
shou zi mu xiao xie,首字母校协,首字母小写,0.6
Hang hang chu ma nong,航行处码农,行行出码农,0.6
qing feng bu shi zi,清风不是自,清风不识字,0.6
he gu luan fan shu,和鼓乱翻书,何故乱翻书,0.6
si chou zhi lu shang de lang man gu shi bei shi ren chuan chang,丝绸之路上的琅满故事卑诗人船长,丝绸之路上的浪漫故事被世人传唱,0.6
Ta qiang ren ta qiang,他将认他强,他强任他强,0.6
bi ru kan ta you yong dao he de ling yi an,比如看他又用到合的另一案,比如看她游泳到河的另一岸,0.583333
da bai cai ji mao cai tong xin cai you mai cai,大白菜鸡毛财通信才有荬菜,大白菜鸡毛菜通心菜油麦菜,0.583333
fu qin dai ta jian shi bing kuai de yao yuan de xia wu,父亲带她坚实并会的遥远地下午,父亲带他见识冰块的遥远的下午,0.571429
tie ma bing he ru meng lai,铁马病和茹梦来,铁马冰河入梦来,0.571429
Ta you li xi fang ge guo,他有利西方合国,他游历西方各国,0.571429
Gou li guo jia sheng si yi,够理国家生死一,苟利国家生死以,0.571429
tang ruo you ren he miu wu zhi chu wo bi ran zhi qian,倘若有人和谬误指出我必然之前,倘若有任何谬误之处我必然致歉,0.571429
o yan yu bie guai wo jie yong le chen zhong de zi yan,哦眼于别怪我家用了沉重的訾艳,噢言语别怪我借用了沉重的字眼,0.571429
an de guang sha qian wan jian,案的广厦千万件,安得广厦千万间,0.571429
Zhuang shi yi qu bu fu fan,装饰一岖不复返,壮士一去不复返,0.571429
Nu li men qi lai qi lai,努力闷起来起来,奴隶们起来起来,0.571429
wo men jiang wang he chu qu,我们将王鹤出去,我们将往何处去,0.571429
you ba he ma kan zuo yi ge zuo meng de xi la ren,有钯和妈看做一个做梦的希拉人,又把荷马看作一个做梦的希腊人,0.571429
zheng zai qian wang nu ba ni,正在前往奴把你,正在前往努巴尼,0.571429
you jiang chuo yan yu dong feng,又将焯严于东风,又将愁眼与东风,0.571429
zhu ti tuan ri zen me ban,主体团日怎麽半,主题团日怎么办,0.571429
si hu zhi chu yu ou ran,司和指出于偶然,似乎只出于偶然,0.571429
ta si si de ding zhe wo,他咝咝的盯着我,他死死地盯着我,0.571429
ben zhan ji zhe pao de kuai,本站记者脬地块,本站记者跑得快,0.571429
hua kai shi jie dong jing cheng,花开始接东京城,花开时节动京城,0.571429
fu shou gan wei ru zi niu,扶手敢为孺子牛,俯首甘为孺子牛,0.571429
ji hu chu chu shou lian han shu lie de kong zhi shou lian ding li,几乎处处收敛含孰劣的控制熟练丁力,几乎处处收敛函数列的控制收敛定理,0.5625
cheng che guo cheng zhong qing zuo wen fu hao bu yao shou fu che men,乘车过程中青作文富豪不要首付车门,乘车过程中请坐稳扶好不要手扶车门,0.5625
Ni wei shen me zhe me shu lian a,你为深麽这麽熟练阿,你为什么这么熟练啊,0.555556
Er zhe yi qie dou zhong jiang shi qu,而这一切都中江市区,而这一切都终将逝去,0.555556
shui di shen ying chuan suo lun hui jian,说的身影穿梭伦会见,谁的身影穿梭轮回间,0.555556
dai zhe yi qie ji yi yu ming yun,带着一切忌抑郁命运,带著一切记忆与命运,0.555556
jiu ling hou bu ru zhong nian wei ji,就令后不如中年危机,九零后步入中年危机,0.555556
xiao hua si zai hui jia de lu shang,消化司在回家的垆上,小花死在回家的路上,0.555556
xiao ye wo ke xi huan ren lei le,小腋窝客喜欢人累了,小爷我可喜欢人类了,0.555556
huo jiu le shen me dou neng jian dao,获救了深麽都能见到,活久了什么都能见到,0.555556
Er ji de jia ge shi yin xiang de san bei,二级的价格式印象的三倍,耳机的价格是音响的三倍,0.545455
yi qi qian ru fan yong de bo tao zhi xia,一起嵌入返场的铂涛之下,一齐潜入翻涌的波涛之下,0.545455
Na wo yao bu yao tie yi shou guo ge ne,那我要不要铁一狩锅盖哪,那我要不要贴一首国歌呢,0.545455
zai ju yi xie kong zhi shou lian ding li de ying yong,在车一些控制熟练丁力的应用,再举一些控制收敛定理的应用,0.538462
Yang li ji zhi yong yu da jia zi ji ce shi yong,秧励机制鳙鱼大家自己测试用,样例集只用于大家自己测试用,0.538462
ren zai yue du shi shi cong zuo dao you zhu zi du ru de,人在阅读誓师从做到有助资都入的,人在阅读时是从左到右逐字读入的,0.533333
Duan chang sheng dian dian feng yu sheng lian lian si shi gu ren lai,段长盛典癜风雨声连连四是古人来,断肠声点点风雨声连连似是故人来,0.533333
Wei yi zhi ding you xiang,为抑制定邮箱,唯一指定邮箱,0.5
Wei yi zhi ding you xiang,为抑制定邮箱,唯一指定邮箱,0.5
yi qi zai huang dao shang deng dai xing chen,一起在簧刀伤等待省郴,一起在荒岛上等待星辰,0.5
shan dai fu wang ting zhi sha lu,山代桴往停止杀戮,善待斧王停止杀戮,0.5
Ha lou wo de,虾搂我的,哈喽我的,0.5
Yi jing mei you shen me hao pa de le,已经没有深麽壕派得了,已经没有什么好怕的了,0.5
Peng you de qing yi bi tian hai gao bi di hai liao kuo,朋友的情一笔填海高敝的海辽阔,朋友的情义比天还高比地还辽阔,0.5
bu peng chu fei fu zen zhi xin tou xue you re,不膨出肺复谮之心头学友热,不捧出肺腑怎知心头血犹热,0.5
cong bu zai yi xiao mo que kong ju bei mai mo,从不再一箫默却空车被埋没,从不在意消磨却恐惧被埋没,0.5
shui neng ji de,谁能系的,谁能记得,0.5
bu cun za de li pi,不存杂的坜陂,不存在的里皮,0.5
you xie shi ju li de zi tai sheng pi le ba,有些时距离的姿态生坏了吧,有些诗句里的字太生僻了吧,0.5
cai zi ci ren,才自此人,才子词人,0.5
Wo men shi dian,我们试点,我们是电,0.5
ling gu xian sheng,灵谷先生,铃鼓先生,0.5
chang yang shan shi yi ba gan qi,长阳山市一把干企,常羊山拾一把干戚,0.5
wei ji fen shi xue bu hao de,为齑粉是血不好的,微积分是学不好的,0.5
Fu wang bu zai shi fu wang le,府网不再是桴往了,斧王不再是斧王了,0.5
Ri shen he jiu shen shi zi ran jie zhi jie de yi shu chong dong,日审核就绅士自然界之家的艺术涌动,日神和酒神是自然界直接的艺术冲动,0.5
diu lei lou mou,丢勒娄某,丢雷楼某,0.5
dai qu,带去,待去,0.5
ge men er wo men liao tian ba,个门而我们聊天把,哥们儿我们聊天吧,0.5
qing xin ling dong,轻心灵动,清新灵动,0.5
qing shan yi jiu zai ji du xi yang hong,清单一就在季度夕阳红,青山依旧在几度夕阳红,0.5
ni ru ci li han ma,你如此理悍马,你如此厉害吗,0.5
wo hu han san you hui lai le,我和韩三优惠来了,我胡汉三又回来了,0.5
Ba hao wan jia ni yi jing liao bao le,把好玩家鲵已经了报了,八号玩家你已经聊爆了,0.5
Shao you chang shi de ren dou hui zhi dao,少有尝试的人都会指导,稍有常识的人都会知道,0.5
Kuai zhu shou zhe gen ben bu shi zao ju,会主受这根本不是灶具,快住手这根本不是造句,0.5
zhe ge yan shi hai shi ting duan de ba,这个偃师还是町段的巴,这个延时还是挺短的吧,0.5
shi guan yu xin gai de,事关于新改的,是关于信概的,0.5
fang ai zan de zha zha,妨碍瓒的喳喳,妨碍咱的渣渣,0.5
zan wo bi chu ci mu,赞我滗出差目,赞我必出茨木,0.5
wo hao e dan shi mei you xiao qiao chi,握好恶但是没有效鞘翅,我好饿但是没有小桥吃,0.5
ji du shi ruo zhe de ping zhi,机都是弱者的平指,嫉妒是弱者的品质,0.5
Er jia er deng yu wu,儿家二等于无,二加二等于五,0.5
Nan dao wo zhe ci bao jin ni wei bi luo kong,难道我这次鸨紧拟为碧螺孔,难道我这次抱紧你未必落空,0.5
Hong lou meng hao xiang tai nan le,红楼梦号相呔喃了,红楼梦好像太难了,0.5
Ni de lv tu zhong yu di da zhong dian,你的旅途中遇的大重点,你的旅途终于抵达终点,0.5
sou hu you xi xie pai ke meng jing ling tui chu xin chong chou chou hua,搜狐游戏叶派克梦境令退出新种丑丑化,搜狐游戏携派可梦精灵推出新宠臭臭花,0.470588
liu shui luo hua chun qu ye tian shang ren jian,流水烙画春苣叶天上刃剑,流水落花春去也天上人间,0.454545
Rang ta zuo dao jing zhong chang zuo de di fang,让他做到警钟长作的地方,让她坐到镜中常坐的地方,0.454545
Shou xin hu ran zhang chu jiu chan de qu xian,守信和髯长出纠缠的朐县,手心忽然长出纠缠的曲线,0.454545
Jiu shi jie da ge luo hua liu shui,救世界大合烙画流水,旧世界打个落花流水,0.444444
qing chun ruo you zhang bu lao de lian,青春若有障部落地联,青春若有张不老的脸,0.444444
Fei ting you yi jin di kong jian fu kong qi de xing shi dong shan zai qi,啡厅有一斤的空间浮空气的形式峒山在其,飞艇又以近地空间浮空器的形式东山再起,0.444444
Jie le dong xi wei shen me bu huan,解了东西为深麽埠患,借了东西为什么不还,0.444444
dan yuan kuai le bu hui yin wo shi qi wei ji you er sheng qi,单元快乐部会引我是其违纪幼儿生气,但愿快乐不会因我视其为己有而生气,0.4375
shan you mu xi mu you zhi,山游目徙木有制,山有木兮木有枝,0.428571
ni wei shen me lai wan le,你为深麽濑完了,你为什么来晚了,0.428571
Qing da jia yi qi jian li yi ge ce shi yang li ji,请大家一期间里一个侧是杨立即,请大家一起建立一个测试样例集,0.428571
wo lian gong fa zi zhen xin,我殓工筏子真心,我练功发自真心,0.428571
Jie tian lian ye wu qiong bi,家田连夜无穷碧,接天莲叶无穷碧,0.428571
Dan shi long cheng fei jiang zai,但是拢成芾将在,但使龙城飞将在,0.428571
Hei yun ya cheng cheng yu cui,黑云压噌噌与崔,黑云压城城欲摧,0.428571
ping yi er qi ren xin fei,平一耳其人心肺,平易而启人心扉,0.428571
hong lou ge yu xiang wang leng,红楼阁于向往冷,红楼隔雨相望冷,0.428571
Zui ba jia ren cheng shuang dui,嘴八家人称双对,醉把佳人成双对,0.428571
Man cheng jin dai huang jin jia,满成金岱黄金价,满城尽带黄金甲,0.428571
wang bu liu xing jun qian li,往不流行军潜力,王不留行军千里,0.428571
Ren yu ren zhi jian wei shen me yao hu xiang shang hai a,人与人之间为深麽鳐和向上海阿,人与人之间为什么要互相伤害啊,0.428571
ren jian si yue fang fei jin,人拣四月房费金,人间四月芳菲尽,0.428571
Hua xie hua fei hua man tian,化榭花费花漫天,花谢花飞花满天,0.428571
Wo cong ya bian die luo meng men he gu jin suo,我从崖边叠罗蒙门和鼓劲所,我从崖边跌落梦门何故紧锁,0.416667
mei nv yu ye shou,美女渔业收,美女与野兽,0.4
shen shi pu ti shu,身是蹼踢数,身是菩提树,0.4
pu ti ben wu shu,普体本无数,菩提本无树,0.4
ming dai zan yi xian,明代赞一线,明代暂遗贤,0.4
xing you yi zhong ren,行有一种人,幸有意中人,0.4
qing chun dou yi xiang,青春痘疫相,青春都一饷,0.4
wei wo zou yi qu,为我走驿区,为我奏一曲,0.4
Xue hao wei ji fen,学郝卫计分,学好微积分,0.4
Hui da zhe huang di,回答这肓的,回答着皇帝,0.4
Ce shi dao yan shi shi shi miao zuo you,策实到偃师事实秒左右,测试到延时是十秒左右,0.4
Qing quan shi shang liu,请全市上流,清泉石上流,0.4
chuang qian ming yue guang,床前酩悦广,床前明月光,0.4
Neng chong feng qian du zong you quan du ji,能冲锋前都总有全都记,能重逢前度总有权妒忌,0.4
jian li le jiao yi ban ji shang de ce du li lun,建立了交易办机上的册独立伦,建立了较一般集上的测度理论,0.384615
you lao xin fei shen de shi ta men kan si qing song,有络新吠深的是他们看似轻松,又劳心费神地使它们看似轻松,0.384615
wo shi mai bao de xiao hang jia,我市买保的小巷加,我是卖报的小行家,0.375
si zhou shi yuan chang de huang sha,斯州市院长的黄沙,四周是圆场的黄沙,0.375
Lai ri zong shi qian qian que ge,来日总是芊芊确各,来日纵是千千阙歌,0.375
Zui hou jiu nian liang ju shi ba,最后九年两车十八,最后就念两句诗吧,0.375
Xian yi jia ru ken de ji hao hua wu can,嫌疑加入啃的级豪华伍参,现已加入肯德基豪华午餐,0.363636
jin pai jiang shi ge dou zhi wang da si ma,金牌将是个都知王大缌麻,金牌讲师格斗之王大司马,0.363636
Chong zhen shou wang xian feng you shen me yi yi,重镇受王先锋有深麽熠熠,重振守望先锋有什么意义,0.363636
wo wei cheng zhi wei bi ran xiang qiao he zhi qian,我为惩治未必然香蕉河之前,我为称之为必然向巧合致歉,0.333333
yi yue dan qing ping zhang,以说萏清屏障,依约丹青屏障,0.333333
qie nen wei hong yi cui,且嫩味红一璀,且恁偎红倚翠,0.333333
huan le qian zhen di chang,换了虔贞的长,换了浅斟低唱,0.333333
yi zhi shou zi zai di hui ya hui,一直守自在的匹亚会,一只手自在地挥呀挥,0.333333
kai tian fu pi kai hun dun hong huang,开天府批开馄炖红黄,开天斧辟开混沌洪荒,0.333333
Wo kong ji bu zhu wo ji ji a,我控机补助我寄给阿,我控几不住我计几啊,0.333333
gai shu de yao shu a,该书的幺叔阿,该输的要输啊,0.333333
you yu jia jing pin han,由于加精品涵,由于家境贫寒,0.333333
bu cai luo po jing nian,不裁罗婆竟年,不才落魄经年,0.333333
Di xia tou,的虾头,低下头,0.333333
ben huan tan tan jian jian neng neng fou fou ding ding lun yi huo ding lv er,本还谈谈建硷能能否否定定轮椅和订率而,苯环碳碳键键能能否否定定论一或定律二,0.333333
wo yao gao si ni ya,我要高斯尼亚,我要搞死你呀,0.333333
Ye du shou hui tian xia,也都收回天下,爷独手毁天下,0.333333
Feng hua xue yue bu ken deng ren yao xian bian xian wen,风化学说不垦等人崾先变现问,风花雪月不肯等人要献便献吻,0.307692
Xi yang wu xian hao zhi shi jin huang hun,吸氧污洗好摭拾金黄昏,夕阳无限好只是近黄昏,0.3
shi bu sha yi ren qian li bu liu xing,是不鲨疑人潜力不流行,十步杀一人千里不留行,0.3
Qi yin huo fu bi qu zhi,起因后付比去之,岂因祸福避趋之,0.285714
wo wei jiang xin huan shi wei chu lian xiang jiu ai zhi qian,我为匠心还是为处联想就爱之前,我为将新欢视为初恋向旧爱致歉,0.285714
shan beng di lie shui dao liu,山崩的咧说到刘,山崩地裂水倒流,0.285714
yao gong ji mo suo qian qiu,要供给摩梭千秋,瑶宫寂寞锁千秋,0.285714
Tian tian gan huo hao ku bi,天天感和嚎哭鼻,天天干活好苦逼,0.285714
qing li ke ting zhi da ti,清理科停止大提,请立刻停止答题,0.285714
lv si di fu yuan yang pu,率似的服鸳鸯谱,绿丝低拂鸳鸯浦,0.285714
xiang tao ye dang shi huan du,湘涛也当时还都,想桃叶当时唤渡,0.285714
chun feng tao li yi bei jiu,春风逃离已被救,春风桃李一杯酒,0.285714
zhong ting di bai shu qi ya,中町的柏树起亚,中庭地白树栖鸦,0.285714
heng mei leng dui qian fu zhi,行眉冷堆前复制,横眉冷对千夫指,0.285714
Hong xiao xiang duan you shui lian,红潇湘段有睡莲,红消香断有谁怜,0.285714
Gui zhong nv er xi chun mu,贵重女儿樨纯母,闺中女儿惜春暮,0.285714
qu zao li le kou na qin xian hai chan zhe,区造力仂口南沁县还缠着,曲早离了口那琴弦还颤着,0.272727
Ni hui gai ba,你会该把,你悔改吧,0.25
Ni hui gai ba,你会该把,你悔改吧,0.25
yu nian zhi huo,余年之后,欲念之火,0.25
chuan yue shi kong jie jin quan li,串钥匙孔家进全力,穿越时空竭尽全力,0.25
shui bo kai chun cao xun di xia liang dao che zhe,水般开春操训的峡两到扯着,谁拨开春草寻底下两道车辙,0.25
jin zi shi you liang de dao ti,金字是有两得到提,金子是优良的导体,0.25
ren ba fu ming,人把复明,忍把浮名,0.25
Chao xi ke chi,潮汐可持,抄袭可耻,0.25
Bei ming you yu qi min wei kun,被命由于其民为困,北冥有鱼其名为鲲,0.25
chao hu sheng ming,超呼声明,超乎生命,0.25
Shui neng zai zhou,谁能在周,水能载舟,0.25
jin xiao bei zhong ying zhe ming yue,进校被中营者明说,今宵杯中映着明月,0.25
wo wei zi ji fen fen miao miao shu lou wan wu xiang shi jian zhi qian,我为自己纷纷苗苗赎楼晚五项事件之前,我为自己分分秒秒疏漏万物向时间致歉,0.235294
qian li gu fen wu chu hua qi liang,潜力股份无处花期两,千里孤坟无处话凄凉,0.222222
Er ying zhang de yi da li pao ne,而硬仗的一大力跑哪,二营长的意大利炮呢,0.222222
qing ren jie kuai le,轻人介会了,情人节快乐,0.2
shi shi qin fu shi,事实勤服饰,时时勤拂拭,0.2
ben shi wu yi wu,本市武义务,本是无一物,0.2
wei sui feng yun bian,为隋凤云变,未遂风云便,0.2
ren you wo zi xu wang gu di yi kuang,人有我自勖亡故的尾矿,任由我自诩万古第一狂,0.2
an lao sun qu ye,按劳损诎也,俺老孙去也,0.2
Hong yan tan zhi lao,红岩滩之劳,红颜弹指老,0.2
Ming yue song jian zhao,明说耸肩着,明月松间照,0.2
da ai luo tian yi,大艾罗田一,大爱洛天依,0.2
jing sou hu da sha ye xian shi ren ling ti,经嗽和大厦也显示认领提,惊搜狐大厦夜现食人灵体,0.181818
ta shi zui e zhi guang,他是最阏氏广,她是罪恶之光,0.166667
ji xiang feng bu fang tiao deng he shou zhao shan he,迹象风不方调簦合收昭山和,既相逢不妨挑灯呵手照山河,0.166667
fu wang zhan si sha chang,府网站厮杀场,斧王战死沙场,0.166667
ren wei shen me yao shui jiao,认为深麽舀水较,人为什么要睡觉,0.142857
ce ying fan chen zhe hai shui,策影翻沉着孩说,侧影反衬著海水,0.142857
He fang yin xiao qie xu xing,和方殷小切需行,何妨吟啸且徐行,0.142857
wu shi ren fei shi shi xiu,务事人肥市食宿,物是人非事事休,0.142857
zhu bo piao deng du zi gui,主播票等都秭归,珠箔飘灯独自归,0.142857
yi shan yi shan liang jing jing,一芟夷山梁静静,一闪一闪亮晶晶,0.142857
li ming qiao qiao hua guo tian bian,立名侨侨华国天便,黎明悄悄划过天边,0.125
ting han si zhong sheng qing ye fo,烃含四种生情也佛,听寒寺钟声请野佛,0.125
lai ba lai ba hu xiang shang hai ba,来岜莱巴和向上海拔,来吧来吧互相伤害吧,0.111111
Xiang xiang ji,想象级,香香鸡,0
Xiang xiang ji,想象级,香香鸡,0
xin ru ming jing tai,新入名景泰,心如明镜台,0
ming jing yi fei tai,名警一腓肽,明镜亦非台,0
zheng bu zi kuang dang,政部自哐当,争不恣狂荡,0
he xu lun de sang,和叙伦的桑,何须论得丧,0
zi shi bai yi qing xiang,子失败一圊向,自是白衣卿相,0
yan hua xiang mo,岩画像没,烟花巷陌,0
kan xun fang,看汛防,堪寻访,0
ping sheng chang,评省长,平生畅,0
hei,黑,嘿,0
wu yu mo li sha,务于茉莉莎,雾雨魔理沙,0
Xiao he cai lu jian jian jiao,校和财路见建交,小荷才露尖尖角,0
Dong feng ye fang hua qian shu,动枫叶芳华签署,东风夜放花千树,0
Gui xi liu zi ban hen qiang,桂西柳子瘢痕将,贵系六字班很强,0
zuo ye yu shu feng zhou,作业与庶锋舟,昨夜雨疏风骤,0
Sheng han yi pan xuan,声喊一般选,剩寒意盘旋,0
yi meng wei ma,一孟维码,以梦为马,0
jiang hu ye yu shi nian deng,将槲叶玉石碾等,江湖夜雨十年灯,0
Wu shi yi dao,五十一道,午时已到,0
ce shi yang li ji,策是杨立即,测试样例集,0
gou fu gui wu xiang wang,构负圭吾乡王,苟富贵毋相忘,0
tai wu la,泰晤拉,太污啦,0
ai,爱,哎,0
ai,爱,唉,0
a,阿,啊,0
You si ruan xi piao chun xie,有四阮西嘌醇血,游丝软系飘春榭,0
Luo xv qing zhan pu xiu lian,络虚情展溥修炼,落絮轻沾扑绣帘,0
